"long","lat","Expediente","Pueblo","Colonia_Ba","Territoria","Alcaldia","Fecha_de_I","Instalado"
-99.202904,19.220441,"373-CASANO-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-07,"Programa SCALL"
-99.225221,19.285631,"374-BEGULE-TLN-21","NO APLICA","HEROES DE PADIERNA","NO APLICA","TLALPAN",2021-04-29,"Programa SCALL"
-99.173929,19.255522,"375-GALOMA-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-06-03,"Programa SCALL"
-99.203475,19.228891,"376-MEACVI-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-25,"Programa SCALL"
-99.176491,19.232361,"377-APROJU-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-29,"Programa SCALL"
-99.189213,19.270098,"378-CISAER-TLN-21","NO APLICA","CUMBRES DE TEPETONGO","NO APLICA","TLALPAN",2021-06-04,"Programa SCALL"
-99.172238,19.136444,"380-MOORAD-TLN-21","NO APLICA","PUEBLO PARRES EL GUARDA","NO APLICA","TLALPAN",2021-07-30,"Programa SCALL"
-99.210595,19.229445,"381-ROGARO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-01,"Programa SCALL"
-99.201627,19.280354,"383-FLARMA-TLN-21","NO APLICA","MIGUEL HIDALGO 3A SECC.","NO APLICA","TLALPAN",2021-04-28,"Programa SCALL"
-99.179789,19.230669,"384-RENAAZ-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-24,"Programa SCALL"
-99.202146,19.223034,"385-OLSOAL-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-04-21,"Programa SCALL"
-99.205535,19.216546,"388-FLDIAN-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-18,"Programa SCALL"
-99.213518,19.212845,"389-ORMARU-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-19,"Programa SCALL"
-99.169477,19.252045,"390-GOMIMA-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-06-03,"Programa SCALL"
-99.20454,19.232326,"391-ARHUAN-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-25,"Programa SCALL"
-99.155534,19.272641,"393-GAGOJO-TLN-21","NO APLICA","EJIDOS DE SAN PEDRO MARTIR","NO APLICA","TLALPAN",2021-04-30,"Programa SCALL"
-99.205613,19.22565,"395-ROCOJE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.197265,19.229541,"398-GAHEYA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.19667,19.215825,"399-SARIEV-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-27,"Programa SCALL"
-99.201893,19.221196,"403-GAANBA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-27,"Programa SCALL"
-99.144793,19.191873,"404-MONEBE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-06-15,"Programa SCALL"
-99.145349,19.19139,"405-VAGONA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-06-15,"Programa SCALL"
-99.177685,19.250918,"407-OCZACL-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-05-17,"Programa SCALL"
-99.22987,19.292761,"408-LOSAAD-TLN-21","NO APLICA","LOMAS DE PADIERNA","NO APLICA","TLALPAN",2021-05-21,"Programa SCALL"
-99.199272,19.217249,"410-CRLAMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-27,"Programa SCALL"
-99.203949,19.231234,"411-MEMAPA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-25,"Programa SCALL"
-99.197685,19.226654,"412-COCAJO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-17,"Programa SCALL"
-99.210043,19.228179,"414-HEPRDA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.172835,19.254946,"417-BOCAPE-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-06-23,"Programa SCALL"
-99.137008,19.199272,"418-OLSAMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-05-19,"Programa SCALL"
-99.201059,19.223113,"419-ESROMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-17,"Programa SCALL"
-99.166824,19.233776,"420-GOFURO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-26,"Programa SCALL"
-99.163289,19.252809,"422-HEGODI-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-05-28,"Programa SCALL"
-99.212448,19.277062,"424-RUANMA-TLN-21","NO APLICA","MIGUEL HIDALGO 4A SECC.","NO APLICA","TLALPAN",2021-04-28,"Programa SCALL"
-99.167431,19.262024,"425-MABAAL-TLN-21","NO APLICA","PUEBLO SAN PEDRO MARTIR","NO APLICA","TLALPAN",2021-07-29,"Programa SCALL"
-99.163925,19.266159,"430-MAFLMA-TLN-21","NO APLICA","PUEBLO SAN PEDRO MARTIR","NO APLICA","TLALPAN",2021-07-20,"Programa SCALL"
-99.20624,19.225313,"432-GOMANA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.230429,19.273991,"433-ARROJO-TLN-21","NO APLICA","2 DE OCTUBRE","NO APLICA","TLALPAN",2021-04-19,"Programa SCALL"
-99.210688,19.214023,"435-RASOMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-18,"Programa SCALL"
-99.197586,19.216629,"437-MOPIDI-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-10,"Programa SCALL"
-99.22107,19.290295,"438-ZAPOAL-TLN-21","NO APLICA","LOMAS DE PADIERNA","NO APLICA","TLALPAN",2021-05-06,"Programa SCALL"
-99.208194,19.227419,"440-ORCAEL-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-01,"Programa SCALL"
-99.208861,19.225752,"443-JARAER-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-09-04,"Programa SCALL"
-99.205719,19.23255,"446-CRMOYA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.180881,19.236883,"447-AVGAIV-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-31,"Programa SCALL"
-99.181994,19.237622,"448-GOROLU-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-31,"Programa SCALL"
-99.207287,19.217354,"449-CAGORI-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.199756,19.227742,"450-VAHIJO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-04-21,"Programa SCALL"
-99.175412,19.249989,"451-ROSARO-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-07-09,"Programa SCALL"
-99.209825,19.219168,"452-NANAEM-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-07,"Programa SCALL"
-99.182437,19.274906,"453-BEALJO-TLN-21","NO APLICA","MESA DE LOS HORNOS","NO APLICA","TLALPAN",2021-06-04,"Programa SCALL"
-99.163542,19.235651,"455-DIFUEF-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-26,"Programa SCALL"
-99.178224,19.233439,"459-AVGOVI-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-10-08,"Programa SCALL"
-99.20674,19.217795,"460-ROTOJO-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-20,"Programa SCALL"
-99.191353,19.272127,"462-VAAMED-TLN-21","NO APLICA","SAN JUAN TEPEXIMILPA","NO APLICA","TLALPAN",2021-06-04,"Programa SCALL"
-99.182236,19.235708,"464-SAMABL-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-31,"Programa SCALL"
-99.203586,19.219296,"465-GUESCE-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-18,"Programa SCALL"
-99.165163,19.239023,"466-ROVEMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-26,"Programa SCALL"
-99.166095,19.233294,"467-TEVIMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-18,"Programa SCALL"
-99.200662,19.219999,"468-CACHCO-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.181038,19.236567,"469-GUJIRO-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-31,"Programa SCALL"
-99.163198,19.236199,"471-GOBEMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-07-13,"Programa SCALL"
-99.166112,19.233418,"472-GACAZE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-18,"Programa SCALL"
-99.171878,19.241135,"473-MIROEF-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-07-31,"Programa SCALL"
-99.17988,19.230331,"474-DEVEEN-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-24,"Programa SCALL"
-99.17609,19.23094,"475-MEXXRE-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-06-09,"Programa SCALL"
-99.17609,19.23094,"476-NAMONO-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-06-09,"Programa SCALL"
-99.150675,19.19543,"478-GOHEIV-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-09-30,"Programa SCALL"
-99.166095,19.233294,"480-COROSU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-18,"Programa SCALL"
-99.202701,19.217435,"481-MOSAVI-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-10,"Programa SCALL"
-99.166597,19.230884,"484-GOJIJU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-26,"Programa SCALL"
-99.156503,19.252443,"485-BUSAMA-TLN-21","NO APLICA","DIVISADERO","NO APLICA","TLALPAN",2021-06-21,"Programa SCALL"
-99.198876,19.214489,"486-VEHEAR-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-10,"Programa SCALL"
-99.184124,19.273097,"487-GOMAMA-TLN-21","NO APLICA","MESA DE LOS HORNOS","NO APLICA","TLALPAN",2021-06-04,"Programa SCALL"
-99.198736,19.222228,"490-PETAMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-04-21,"Programa SCALL"
-99.205574,19.231494,"492-MAVIMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.203674,19.22438,"493-FETAJU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.200893,19.222018,"495-REREMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.165345,19.234542,"497-GOJUFR-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-06-19,"Programa SCALL"
-99.139021,19.203926,"498-TRBALU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-06-15,"Programa SCALL"
-99.202403,19.222381,"499-CAJAAN-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.207675,19.215182,"500-JICHJO-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-07,"Programa SCALL"
-99.207002,19.22122,"501-HUGAMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.164466,19.233107,"502-CRGACE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-07-02,"Programa SCALL"
-99.227349,19.274663,"503-DIGAMA-TLN-21","NO APLICA","LOMAS DE PADIERNA","NO APLICA","TLALPAN",2021-04-19,"Programa SCALL"
-99.180416,19.232106,"504-MEMEAR-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-24,"Programa SCALL"
-99.232599,19.271051,"506-MUCAJO-TLN-21","NO APLICA","LOMAS DE CUILOTEPEC (CUILOTEPEC PEDREGAL)","NO APLICA","TLALPAN",2021-09-29,"Programa SCALL"
-99.19509,19.214703,"507-GUAYLU-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-27,"Programa SCALL"
-99.161419,19.235459,"510-FLMIOS-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-06-08,"Programa SCALL"
-99.239831,19.268229,"514-POPOIM-TLN-21","NO APLICA","SAN NICOLAS II","NO APLICA","TLALPAN",2021-05-13,"Programa SCALL"
-99.182274,19.232728,"515-NEMARO-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-07-12,"Programa SCALL"
-99.187371,19.271453,"516-GAXXJE-TLN-21","NO APLICA","SANTISIMA TRINIDAD","NO APLICA","TLALPAN",2021-05-04,"Programa SCALL"
-99.203843,19.225735,"518-SACAEL-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.208901,19.217794,"519-CASUEL-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-20,"Programa SCALL"
-99.194342,19.271819,"520-SESAES-TLN-21","NO APLICA","DIAMANTE","NO APLICA","TLALPAN",2021-10-19,"Programa SCALL"
-99.204431,19.231965,"521-NICATO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-25,"Programa SCALL"
-99.164198,19.257298,"522-PEVINI-TLN-21","NO APLICA","NUEVO RENACIMIENTO DE AXALCO","NO APLICA","TLALPAN",2021-06-21,"Programa SCALL"
-99.202001,19.221289,"523-MIBEKE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.205312,19.218884,"524-SIOJOL-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-18,"Programa SCALL"
-99.166009,19.230823,"526-DIRUMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-11,"Programa SCALL"
-99.206978,19.221161,"529-COROCA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.207721,19.215145,"530-OVVAFA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-07,"Programa SCALL"
-99.19509,19.214703,"531-GUAYJE-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-27,"Programa SCALL"
-99.184627,19.274272,"534-ESMOEL-TLN-21","NO APLICA","MESA DE LOS HORNOS","NO APLICA","TLALPAN",2021-04-30,"Programa SCALL"
-99.204638,19.222632,"536-FUMAVA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-13,"Programa SCALL"
-99.200893,19.222018,"538-REREFR-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.218191,19.276574,"539-HEMOIV-TLN-21","NO APLICA","CUCHILLA DE PADIERNA","NO APLICA","TLALPAN",2021-09-10,"Programa SCALL"
-99.160923,19.235064,"543-BAFLEL-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-06-08,"Programa SCALL"
-99.212723,19.217215,"544-ROGAAA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-07,"Programa SCALL"
-99.188508,19.272239,"547-ARFIRU-TLN-21","NO APLICA","CUMBRES DE TEPETONGO","NO APLICA","TLALPAN",2021-04-23,"Programa SCALL"
-99.195734,19.221943,"552-PEALLA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-26,"Programa SCALL"
-99.208328,19.214785,"553-CHESMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-08,"Programa SCALL"
-99.180894,19.237793,"554-GAGORO-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-31,"Programa SCALL"
-99.145871,19.190299,"555-GETAZU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-06-15,"Programa SCALL"
-99.241494,19.281667,"556-LACADO-TLN-21","NO APLICA","PEDREGAL DE SAN NICOLAS 4A SECCION","NO APLICA","TLALPAN",2021-04-27,"Programa SCALL"
-99.205765,19.221266,"558-VEREHE-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-29,"Programa SCALL"
-99.196437,19.227887,"559-MEPAAI-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-01,"Programa SCALL"
-99.195113,19.208104,"560-MAEVFL-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-09-17,"Programa SCALL"
-99.199409,19.229838,"561-ORJAYE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-01,"Programa SCALL"
-99.160733,19.250429,"562-GALOAI-TLN-21","NO APLICA","LA PALMA","NO APLICA","TLALPAN",2021-07-09,"Programa SCALL"
-99.20725,19.21865,"564-LIRORO-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.20187,19.222418,"565-BACAEN-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.16202,19.23648,"567-SACODO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-26,"Programa SCALL"
-99.181608,19.234059,"568-GAARLE-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-29,"Programa SCALL"
-99.202797,19.231842,"570-ESARRI-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.16302,19.232165,"572-MAGODE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-18,"Programa SCALL"
-99.183509,19.234452,"573-NAGARO-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-06-09,"Programa SCALL"
-99.18918,19.271138,"574-SAROAR-TLN-21","NO APLICA","CUMBRES DE TEPETONGO","NO APLICA","TLALPAN",2021-06-04,"Programa SCALL"
-99.180202,19.231627,"576-COCHMA-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-24,"Programa SCALL"
-99.185409,19.292378,"577-JISAMA-TLN-21","NO APLICA","MIGUEL HIDALGO 1A SECC.","NO APLICA","TLALPAN",2021-08-19,"Programa SCALL"
-99.208105,19.22192,"580-OLLEMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-29,"Programa SCALL"
-99.164755,19.234584,"581-CHVASI-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-11,"Programa SCALL"
-99.166586,19.231885,"586-MALOED-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-18,"Programa SCALL"
-99.179448,19.237274,"587-ORMEJU-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-31,"Programa SCALL"
-99.142644,19.197003,"588-ROCAHU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-07-15,"Programa SCALL"
-99.165679,19.231571,"589-VERIJO-TLN-21","NO APLICA","PUEBLO SAN MIGUEL XICALCO","NO APLICA","TLALPAN",2021-05-11,"Programa SCALL"
-99.20385,19.23015,"590-APOLAR-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-25,"Programa SCALL"
-99.183749,19.236256,"591-ONROGA-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-07-12,"Programa SCALL"
-99.206117,19.216738,"592-RORUCA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-10,"Programa SCALL"
-99.146928,19.201713,"593-PEGOYA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL TOPILEJO","NO APLICA","TLALPAN",2021-05-05,"Programa SCALL"
-99.176154,19.232285,"594-MEDIAB-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-07-22,"Programa SCALL"
-99.207109,19.227295,"595-ROENMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-07-06,"Programa SCALL"
-99.208074,19.220639,"596-GAFAER-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.187145,19.271245,"597-COISEM-TLN-21","NO APLICA","SANTISIMA TRINIDAD","NO APLICA","TLALPAN",2021-05-04,"Programa SCALL"
-99.205298,19.218909,"598-BRGAMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-08-28,"Programa SCALL"
-99.177378,19.244605,"599-CACOHO-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-07-05,"Programa SCALL"
-99.20034,19.225482,"600-GAPEAD-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-01,"Programa SCALL"
-99.204035,19.225495,"603-ROMIMI-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-22,"Programa SCALL"
-99.173653,19.244439,"606-HEBRPA-TLN-21","NO APLICA","PUEBLO SAN ANDRES TOTOLTEPEC","NO APLICA","TLALPAN",2021-07-05,"Programa SCALL"
-99.196174,19.224797,"607-CHCIFR-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.217783,19.291921,"608-ORANMA-TLN-21","NO APLICA","HEROES DE PADIERNA","NO APLICA","TLALPAN",2021-06-24,"Programa SCALL"
-99.181099,19.23414,"609-OSOVSA-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-05-24,"Programa SCALL"
-99.196821,19.227533,"612-RORULU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-01,"Programa SCALL"
-99.201335,19.228934,"615-ALMEAL-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-17,"Programa SCALL"
-99.205238,19.216972,"616-RAVASA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-07,"Programa SCALL"
-99.198419,19.229672,"619-CALUMA-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-08-05,"Programa SCALL"
-99.204393,19.280926,"620-ARROMA-TLN-21","NO APLICA","MIGUEL HIDALGO 3A SECC.","NO APLICA","TLALPAN",2021-04-28,"Programa SCALL"
-99.209812,19.21599,"621-MOROPE-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-07-19,"Programa SCALL"
-99.200996,19.221344,"622-HEGAEV-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-05-27,"Programa SCALL"
-99.202425,19.218445,"623-ALCAMA-TLN-21","NO APLICA","PUEBLO SANTO TOMAS AJUSCO","NO APLICA","TLALPAN",2021-06-02,"Programa SCALL"
-99.205666,19.232417,"625-VIGADE-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-06-05,"Programa SCALL"
-99.232808,19.294879,"628-JAGOBE-TLN-21","NO APLICA","PEDREGAL DE SAN NICOLAS 1A SECCION","NO APLICA","TLALPAN",2021-05-21,"Programa SCALL"
-99.178267,19.229781,"631-GUOVBE-TLN-21","NO APLICA","MAGDALENA PETLACALCO","NO APLICA","TLALPAN",2021-07-12,"Programa SCALL"
-99.201033,19.221856,"632-CARORU-TLN-21","NO APLICA","PUEBLO SAN MIGUEL AJUSCO","NO APLICA","TLALPAN",2021-05-12,"Programa SCALL"
