_id,expediente,pueblo,scall_col,territorial,fecha_instalacion,capacidad,alcaldia,colonia_datos,latitud,longitud
5326,1261-MOCASU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-08-16T00:00:00,1100,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.220786,-99.207205
5327,1262-REMIMA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-28T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.222648,-99.205578
5328,1264-BAANJE-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-11-09T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215585,-99.202779
5329,1265-ROFUMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-30T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.221,-99.206976
5330,412-SAESAR-IZA-22,NO APLICA,PUEBLO SANTA CRUZ MEYEHUALCO,SANTA CRUZ QUETZALCOATL,2022-09-23T00:00:00,2500,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),19.342021,-99.04451
5331,1266-ORNANA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-08-16T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216828,-99.21507
5332,1267-OLFOJU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.214579,-99.208634
5333,399-ORGARO-GUO-22,NO APLICA,FORESTAL,NO APLICA,2022-07-09T00:00:00,1100,GUSTAVO A. MADERO,LA FORESTAL,19.560917,-99.134102
5334,1268-BEPALI-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-07-04T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216264,-99.205523
5335,1269-GARARA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-30T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.218221,-99.211048
5336,413-ARROMA-IZA-22,NO APLICA,PUEBLO SANTA CRUZ MEYEHUALCO,SANTA CRUZ QUETZALCOATL,2022-09-23T00:00:00,2500,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),19.341624,-99.042871
5337,401-ANRUCA-GUO-22,NO APLICA,LOMAS DE CUAUTEPEC,NO APLICA,2022-09-20T00:00:00,1100,GUSTAVO A. MADERO,JUVENTINO ROSAS,19.563723,-99.133812
5338,1270-PAMIMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-09-27T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.21641,-99.205422
5339,1271-GUALMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-30T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215299,-99.210039
5340,1272-PERUPA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.218057,-99.207531
5341,1273-RECOBE-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-23T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.217346,-99.198565
5342,1274-ROOSEV-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-10-11T00:00:00,1100,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.217691,-99.205594
5343,402-ROLOMA-GUO-22,NO APLICA,LA CASILDA,NO APLICA,2022-07-20T00:00:00,1100,GUSTAVO A. MADERO,LA CASILDA,19.557075,-99.127121
5344,1275-HUORDO-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-16T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.212952,-99.199138
5345,1276-JIFLHE-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.218043,-99.208191
5346,1277-ZACAAI-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.218471,-99.206665
5347,1279-JIMAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-07-15T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.217691,-99.205594
5623,535-VAMAVI-IZA-22,NO APLICA,INSURGENTES,SANTA CATARINA,2022-08-10T00:00:00,1100,IZTAPALAPA,INSURGENTES,19.332169,-99.05398
5348,415-ORGUJO-IZA-22,NO APLICA,PUEBLO DE SAN SEBASTIAN TECOLOXTITLAN,ACATITLA DE ZARAGOZA,2022-06-17T00:00:00,2500,IZTAPALAPA,SAN SEBASTIAN TECOLOXTITLAN (PBLO),19.361041,-99.016572
5349,1281-MABAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-07-15T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215576,-99.202477
5350,1284-PEROOL-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-11-22T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215148,-99.203728
5351,416-ESROEL-IZA-22,NO APLICA,PUEBLO SANTA CRUZ MEYEHUALCO,SANTA CRUZ QUETZALCOATL,2022-09-24T00:00:00,2500,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),19.341985,-99.044877
5352,1286-SALOIR-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-06T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.230977,-99.199946
5353,1288-AMRIJO-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.218476,-99.206657
5354,418-NASARO-IZA-22,NO APLICA,PUEBLO SANTA CRUZ MEYEHUALCO,SANTA CRUZ QUETZALCOATL,2022-09-24T00:00:00,1100,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),19.34143,-99.043129
5355,4771-MEBRLU-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,2022-08-02T00:00:00,2500,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),19.208033,-99.069962
5356,4772-OLRESE-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-07-30T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.195315,-99.088589
5357,4773-LOBAVI-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,2022-11-28T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.198079,-99.097167
5358,1291-OLCAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-30T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.219355,-99.205847
5359,419-HEVISO-IZA-22,NO APLICA,PUEBLO DE SAN SEBASTIAN TECOLOXTITLAN,ACATITLA DE ZARAGOZA,2022-06-14T00:00:00,2500,IZTAPALAPA,SAN SEBASTIAN TECOLOXTITLAN (PBLO),19.362309,-99.017903
5360,4774-VAALRA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-08-05T00:00:00,1100,NA,NA,19.180181,-99.075476
5361,1292-GARAVI-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-10T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.219366,-99.205074
5362,4775-GAFIRE-MIA-22,SAN NICOLAS TETELCO,LA CONCHITA,NO APLICA,2022-08-11T00:00:00,2500,TLAHUAC,EMILIANO ZAPATA 2A,19.206196,-98.968257
5363,4776-TOALOS-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,2022-06-17T00:00:00,2500,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),19.206426,-99.069879
7072,5234-MOPIRO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,2022-07-29T00:00:00,2500,NA,NA,19.186922,-99.066981
5364,420-CAHEPA-IZA-22,NO APLICA,PUEBLO DE SANTA MARTHA ACATITLA,ACATITLA DE ZARAGOZA,2022-06-20T00:00:00,2500,IZTAPALAPA,SANTA MARTHA ACATITLA_(PBLO),19.35816,-99.006952
5365,421-ROTLIS-IZA-22,NO APLICA,POTRERO DE LA LUNA,TEOTONGO ACAHUALTEPC,2022-10-01T00:00:00,1100,IZTAPALAPA,"SAN PABLO I, II Y V-LOMAS DEL PARAISO",19.3317,-99.005655
5366,422-SIBADA-IZA-22,NO APLICA,AMPLIACION SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-23T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349505,-99.034568
5367,423-PITAMA-IZA-22,NO APLICA,INSURGENTES,SANTA CATARINA,2022-10-08T00:00:00,1100,IZTAPALAPA,INSURGENTES,19.331627,-99.056663
5368,1294-HUGAAR-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-09-30T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216011,-99.198979
5369,424-HEGOAN-IZA-22,NO APLICA,GUADALUPE DEL MORAL,LEYES DE REFORMA,2022-06-29T00:00:00,1100,IZTAPALAPA,GUADALUPE DEL MORAL,19.369064,-99.07831
5370,1295-MESAEU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-10T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.21941,-99.206966
5371,425-PAGAMA-IZA-22,NO APLICA,SANTA MARTHA ACATITLA NORTE,ACATITLA DE ZARAGOZA,2022-06-27T00:00:00,2500,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,19.37822,-99.019625
5372,1296-LOEVJH-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-05T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.231187,-99.203448
5373,426-MOORAL-IZA-22,NO APLICA,PUEBLO DE SANTA MARTHA ACATITLA,ACATITLA DE ZARAGOZA,2022-06-16T00:00:00,2500,IZTAPALAPA,SANTA MARTHA ACATITLA_(PBLO),19.360261,-99.007826
5374,427-JIGUFR-IZA-22,NO APLICA,PUEBLO DE SANTA MARTHA ACATITLA,ACATITLA DE ZARAGOZA,2022-06-16T00:00:00,1100,IZTAPALAPA,SANTA MARTHA ACATITLA_(PBLO),19.361013,-99.007729
5375,428-LOLOAN-IZA-22,NO APLICA,EL MOLINO TEZONCO,SAN LORENZO TEZONCO,2022-09-09T00:00:00,2500,IZTAPALAPA,EL MOLINO,19.301125,-99.069331
5376,429-PEJIJO-IZA-22,NO APLICA,EL MOLINO TEZONCO,SAN LORENZO TEZONCO,2022-08-23T00:00:00,2500,IZTAPALAPA,EL MOLINO,19.300609,-99.068452
5377,431-ORRIJO-IZA-22,NO APLICA,LA PLANTA,SAN LORENZO TEZONCO,2022-09-21T00:00:00,2500,IZTAPALAPA,LA PLANTA,19.292641,-99.064702
5378,433-RICODE-IZA-22,NO APLICA,EL MOLINO TEZONCO,SAN LORENZO TEZONCO,2022-09-19T00:00:00,2500,IZTAPALAPA,EL MOLINO,19.300354,-99.069232
5379,434-GUPEFE-IZA-22,NO APLICA,LA PLANTA,SAN LORENZO TEZONCO,2022-09-19T00:00:00,2500,IZTAPALAPA,LA PLANTA,19.292272,-99.06417
5380,435-ARROMA-IZA-22,NO APLICA,PUEBLO SANTA CRUZ MEYEHUALCO,SANTA CRUZ QUETZALCOATL,2022-10-03T00:00:00,2500,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),19.341196,-99.042919
5381,436-NAARAN-IZA-22,NO APLICA,PUEBLO SANTA CRUZ MEYEHUALCO,SANTA CRUZ QUETZALCOATL,2022-09-24T00:00:00,1100,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),19.34143,-99.043129
5382,441-MOROJU-IZA-22,NO APLICA,BARRIO SAN SIMON CULHUACAN,LOS CULHUACANES,2022-09-23T00:00:00,2500,IZTAPALAPA,SAN SIMON CULHUACAN (BARR),19.335253,-99.110189
5383,442-MOSAJU-IZA-22,NO APLICA,BARRIO SAN SIMON CULHUACAN,LOS CULHUACANES,2022-09-23T00:00:00,2500,IZTAPALAPA,SAN SIMON CULHUACAN (BARR),19.335253,-99.110189
5384,406-MIQUAN-GUO-22,NO APLICA,FORESTAL,NO APLICA,2022-07-02T00:00:00,2500,GUSTAVO A. MADERO,LA FORESTAL,19.562748,-99.133171
5385,416-AMBAEL-GUO-22,NO APLICA,EJIDO SAN JUAN DE ARAGON,NO APLICA,2022-08-12T00:00:00,1100,GUSTAVO A. MADERO,CAMINO A SAN JUAN DE ARAGON (PBLO),19.469131,-99.090149
5386,424-LORUDA-GUO-22,NO APLICA,COMPOSITORES MEXICANOS,NO APLICA,2022-07-15T00:00:00,1100,GUSTAVO A. MADERO,TEPETATAL,19.562939,-99.135429
5387,428-GAOMMA-GUO-22,NO APLICA,FORESTAL,NO APLICA,2022-09-15T00:00:00,1100,GUSTAVO A. MADERO,LA FORESTAL,19.561897,-99.133606
5388,429-FLMONE-GUO-22,NO APLICA,FORESTAL,NO APLICA,2022-06-24T00:00:00,2500,GUSTAVO A. MADERO,LA FORESTAL,19.562397,-99.133286
5389,87-MAMOVI-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,SAN FELIPE,NO APLICA,2022-10-05T00:00:00,2500,XOCHIMILCO,SANTIAGO TULYEHUALCO (PBLO),19.253855,-99.021126
5390,443-ENPAJO-IZA-22,NO APLICA,EL MIRADOR,LOS CULHUACANES,2022-09-26T00:00:00,2500,IZTAPALAPA,EL MIRADOR,19.337477,-99.103133
5391,1298-NAMADA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.217232,-99.211475
5392,1300-HEARFE-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-06-29T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.234039,-99.180935
5393,431-FIGOVI-GUO-22,NO APLICA,FORESTAL,NO APLICA,2022-07-02T00:00:00,2500,GUSTAVO A. MADERO,LA FORESTAL,19.56362,-99.133606
5394,1301-OSGLJO-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-06-29T00:00:00,1100,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.234203,-99.180983
5395,444-GAMOMA-IZA-22,NO APLICA,AMPLIACION SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-09-19T00:00:00,1100,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349769,-99.034589
5396,1303-MALIAR-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-06-29T00:00:00,1100,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.231192,-99.17816
5397,1304-CEFLLU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.214807,-99.210434
5415,451-HEVAJE-IZA-22,NO APLICA,SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-30T00:00:00,1100,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.3488,-99.031461
5398,445-BABUPA-IZA-22,NO APLICA,SAN MIGUEL TEOTONGO SECCION GUADALUPE,TEOTONGO ACAHUALTEPC,2022-07-18T00:00:00,2500,IZTAPALAPA,SAN MIGUEL TEOTONGO IV,19.338917,-98.982728
5399,1305-MOCOLU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-09-28T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.223311,-99.207927
5400,1307-ALGAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.218571,-99.206346
5401,1308-COCOMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.217988,-99.208403
5402,1309-HUBAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-10-01T00:00:00,1100,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.217691,-99.205594
5403,1311-SACRRO-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-06-28T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.224065,-99.203555
5404,1312-MEMAPA-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-11-30T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.236152,-99.178036
5405,1313-MERORO-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-07-26T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.234049,-99.183373
5406,1314-REAVAL-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-06-24T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.235565,-99.178925
5407,447-ORAVGR-IZA-22,NO APLICA,SAN MIGUEL TEOTONGO SECCION GUADALUPE,TEOTONGO ACAHUALTEPC,2022-07-29T00:00:00,1100,IZTAPALAPA,SAN MIGUEL TEOTONGO III,19.342818,-98.985355
5408,1315-MAMEEP-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-06-29T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.234528,-99.178469
5409,1316-HECAGA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-06T00:00:00,2500,TLALPAN,JARDINES DE SAN JUAN,19.211411,-99.195727
5410,1317-CHCOHI-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-11-09T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215986,-99.204358
5411,1318-ANRISA-TLN-22,NO APLICA,TLALMILLE,NO APLICA,2022-08-27T00:00:00,2500,TLALPAN,TLALMILLE,19.260617,-99.188855
5412,449-MEROGL-IZA-22,NO APLICA,SAN MIGUEL TEOTONGO SECCION RANCHO BAJO,TEOTONGO ACAHUALTEPC,2022-07-20T00:00:00,2500,IZTAPALAPA,SAN MIGUEL TEOTONGO IV,19.334188,-98.985729
5413,1319-FUMAIS-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-07-20T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.230908,-99.176842
5414,1320-CARIMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-09-22T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.214589,-99.207277
5416,1321-ROVIMA-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-09-15T00:00:00,1100,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.230925,-99.177073
5417,1322-RIMAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216093,-99.207212
5418,454-VILORO-IZA-22,NO APLICA,PUEBLO SANTIAGO ACAHUALTEPEC,TEOTONGO ACAHUALTEPC,2022-07-12T00:00:00,2500,IZTAPALAPA,SANTIAGO ACAHUALTEPEC (PBLO),19.355944,-99.004068
5419,1323-INLAMA-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-06-29T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.233506,-99.183996
5420,455-GUAVRO-IZA-22,NO APLICA,SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-23T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349316,-99.031431
5421,1324-ORGAMA-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-11-14T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.234604,-99.183215
5422,457-RARIMA-IZA-22,NO APLICA,SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-08-03T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349894,-99.03123
5423,458-LOPIFL-IZA-22,NO APLICA,AMPLIACION EMILIANO ZAPATA,TEOTONGO ACAHUALTEPC,2022-07-18T00:00:00,1100,IZTAPALAPA,EMILIANO ZAPATA (AMPL),19.340549,-98.980188
5424,1325-FURORO-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-08-03T00:00:00,1100,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.230925,-99.177073
5425,1326-FUMAZE-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-07-20T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.230908,-99.176842
5426,459-LIGOED-IZA-22,NO APLICA,BARRIO SAN LORENZO,SAN LORENZO TEZONCO,2022-09-09T00:00:00,2500,IZTAPALAPA,SAN LORENZO TEZONCO (BARR),19.300244,-99.070822
5427,4779-GAGAMO-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-17T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201137,-99.010317
5428,4780-VIMESI-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-01T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.19864,-99.012104
5429,432-FUHEHE-GUO-22,NO APLICA,SAN ANTONIO,NO APLICA,2022-06-24T00:00:00,2500,GUSTAVO A. MADERO,LOMA DE LA PALMA,19.557467,-99.137405
5430,433-NICAAN-GUO-22,NO APLICA,LOMA LA PALMA,NO APLICA,2022-07-15T00:00:00,1100,GUSTAVO A. MADERO,LOMA DE LA PALMA,19.557228,-99.137932
5431,434-GAFUMA-GUO-22,NO APLICA,LOMA LA PALMA,NO APLICA,2022-07-09T00:00:00,2500,GUSTAVO A. MADERO,LOMA DE LA PALMA,19.557228,-99.137932
5432,461-SIBAJO-IZA-22,NO APLICA,AMPLIACION SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-23T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349586,-99.034615
5433,4785-VAROBE-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,2022-11-12T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.189849,-99.096675
5434,1327-PEFLDI-TLN-22,NO APLICA,PRIMAVERA,NO APLICA,2022-07-06T00:00:00,1100,TLALPAN,LA PRIMAVERA,19.264667,-99.204094
5435,462-SIBAAD-IZA-22,NO APLICA,AMPLIACION SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-30T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349662,-99.034445
5436,1328-MAROFI-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-10-03T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.233509,-99.180308
5437,1329-GAGOJU-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-04T00:00:00,1100,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.222563,-99.203651
5438,1330-ARTOMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216552,-99.204433
5439,4789-MOQUIL-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-07-23T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198837,-99.007272
5440,463-AVLEEL-IZA-22,NO APLICA,SAN MIGUEL TEOTONGO SECCION GUADALUPE,TEOTONGO ACAHUALTEPC,2022-07-29T00:00:00,1100,IZTAPALAPA,SAN MIGUEL TEOTONGO III,19.342817,-98.985398
5441,4790-RACUNA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-07-25T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.202292,-99.0105
5442,1331-MARORA-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-10-03T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.233304,-99.180186
5443,1333-ZAPANO-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-06-20T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215778,-99.205778
5444,464-CAPEJO-IZA-22,NO APLICA,AMPLIACION SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-08-18T00:00:00,1100,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.346744,-99.030589
5445,465-CABEEL-IZA-22,NO APLICA,AMPLIACION SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-08-18T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.346744,-99.030589
5446,466-SARIFE-IZA-22,NO APLICA,SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-30T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349516,-99.031291
5447,467-BLBELU-IZA-22,NO APLICA,SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-07-23T00:00:00,1100,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349779,-99.03125
5448,1335-BAGUKA-TLN-22,PUEBLO SAN MIGUEL XICALCO,NO APLICA,NO APLICA,2022-06-27T00:00:00,2500,TLALPAN,SAN MIGUEL  XICALCO (PBLO),19.230564,-99.166057
5449,468-VAENLA-IZA-22,NO APLICA,SANTA MARIA AZTAHUACAN,AZTAHUACAN,2022-09-20T00:00:00,2500,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,19.349808,-99.032359
5450,437-BAALFL-GUO-22,NO APLICA,SAN ANTONIO,NO APLICA,2022-07-15T00:00:00,1100,GUSTAVO A. MADERO,LOMA DE LA PALMA,19.557238,-99.139366
