nombre,domicilio,colonia,alcaldia,latitud,longitud
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - LIC. LUIS DONALDO COLOSIO MURRIETA,"AV. MEXICO ESQ. BAJA CALIFORNIA, COLONIA EL PIRUL, DELEGACION ALVARO OBREGON, MEXICO DF.",CORPUS CURISTY AMPL XOCOMECATLA,ALVARO OBREGON,19.36268399996779,-99.24287799998456
PREESCOLAR GENERAL - DR. IGNACIO CHAVEZ SANCHEZ,"CHINAMECA SN, COLONIA  LA SENON DELGADO, DELEGACION ALVARO OBREGON, MEXICO DF.",ZENON DELGADO,ALVARO OBREGON,19.38894600019905,-99.21468900010404
PRIMARIA GENERAL - PROFR. SABINO RODRIGUEZ,"BAHIAS SANTA BARBARA Y DESCANSO, HUASTECA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - ANTONIO CASO,"LAGO SAN JOSE NO 16 BIS, AMPLIACION GRANADA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - FRANCISCO DEL OLMO,"FRANCISCO I MADERO NO 15, PUEBLO SANTA ANA TLACOTENCO, DELEGACION MILPA ALTA, MEXICO DF.",SANTA ANA TLACOTENCO (PBLO),MILPA ALTA,19.17585100007,-99.0054830002
"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 18 MARGARITA MAZA DE JUAREZ","CAMPO MARTE Y REFORMA (AUDITORIO NACIONAL), OLANCO CHAPULTEPEC, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PREESCOLAR GENERAL - MARIA TERESA VAZQUEZ,"CALLE UNO NO 3, REFORMA SOCIAL, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - REPUBLICA DE INDONESIA,"CAÑITO S/N, HUICHAPAN, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - LUIS BRAILLE,"MIGUEL ACEVES M.Y P.INFANTE NO.1, AMPLIACION EMILIANO ZAPATA, DELEGACION IZTAPALAPA, MEXICO DF.",EMILIANO ZAPATA (AMPL),IZTAPALAPA,19.33844047222,-98.98184149386
PREESCOLAR GENERAL - TLALOCAN,"AV DIAZ SOTO Y GAMA S/N, UNIDAD HAB VICENTE GUERRERO, DELEGACION IZTAPALAPA, MEXICO DF.",VICENTE GUERRERO SUPER MANZANA 6 (U HAB),IZTAPALAPA,19.35846688865,-99.05432598432
PRIMARIA GENERAL - FEDERICO BERRUETO RAMON,"INGENIEROS TOPOGRAFOS NO.65, PUEBLO ACULCO, DELEGACION IZTAPALAPA, MEXICO DF.",JARDINES DE CHURUBUSCO,IZTAPALAPA,19.37610842479,-99.10511673706
PRIMARIA GENERAL - PROFR. MAXIMINO MARTINEZ ESTRELLA,ELISA ACUÐA Y ROSSETY NO.98 SANTA MARTHA ACATITLA,STA MARTHA ACATITLA NTE (AMPL) II,IZTAPALAPA,19.37581399998,-99.01080599992
SECUNDARIA GENERAL - DON MELCHOR OCAMPO,"NORTE 29 NO 63 Y ORIENTE 164, MOCTEZUMA 2A SECCION, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",MOCTEZUMA 2A SECCION I,VENUSTIANO CARRANZA,19.43446123433,-99.09588713585
PRIMARIA GENERAL - CINCO DE MAYO,"FRANCISCO ESPEJEL NO 92, MOCTEZUMA 1A SECCION, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",7 DE JULIO (AMPL),VENUSTIANO CARRANZA,19.42996184965,-99.1097985825
SECUNDARIA GENERAL - JAVIER BARROS SIERRA,"AV HANK GONZALEZ ESQ MARTE, LOMAS DE LA ESTANCIA, DELEGACION IZTAPALAPA, MEXICO DF.",LOMAS DE LA ESTANCIA II,IZTAPALAPA,19.33713573775,-99.00557265708
PRIMARIA GENERAL - LORENZA ROSALES,"AV DEL TRABAJO NO 228, MORELOS, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",MORELOS II,CUAUHTEMOC,19.44737885098,-99.12581275019
SECUNDARIA GENERAL - XOCHIMILCO,"CUITLAHUAC Y MORELOS, BARRIO XALTOCAN, DELEGACION XOCHIMILCO, MEXICO DF.",SAN PEDRO (BARR),XOCHIMILCO,19.257502385,-99.10560144956
PRIMARIA GENERAL - JOSE VICENTE VILLADA,"CALLE 607 PLAZA 15, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN JUAN DE ARAGON 3A SECCION (U HAB) II,GUSTAVO A. MADERO,19.44782099988,-99.06817600001
PRIMARIA GENERAL - GENERAL FRANCISCO MENENDEZ,"CALLE SIETE 54, SAN PEDRO DE LOS PINOS, DELEGACION BENITO JUAREZ, MEXICO DF..",SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.39239000012597,-99.1845230000913
PRIMARIA GENERAL - JOSE MARTI,"MIER Y PESADO NO 30, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..",DEL VALLE I,BENITO JUAREZ,19.40077206142344,-99.1637206870374
SECUNDARIA GENERAL - MAX SHEIN,"ROSA ZARAGOZA Y R M SIQUEIROS, UNIDAD HABITACIONAL C T M, DELEGACION COYOACAN, MEXICO DF.",CTM VI CULHUACAN (U HAB),COYOACAN,19.32188479226394,-99.11621704456527
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 45 (APAC)    M","DR  ARCE NO  105, DOCTORES, DELEGACION CUAUHTEMOC, MEXICO DF.",DOCTORES IV,CUAUHTEMOC,19.41367800025644,-99.1496050001892
PRIMARIA GENERAL - PEDRO SAINZ DE BARANDA,"DR ANDRADE Y OLVERA NO 190, DOCTORES, DELEGACION CUAUHTEMOC, MEXICO DF.",DOCTORES III,CUAUHTEMOC,19.41505799987683,-99.14621199976943
PRIMARIA GENERAL - FRAY BARTOLOME DE LAS CASAS,"ZARAGOZA NO 64, BUENAVISTA, DELEGACION CUAUHTEMOC, MEXICO DF.",BUENAVISTA II,CUAUHTEMOC,19.44108400003598,-99.14996300010137
PRIMARIA GENERAL - SARA MANZANO,"DEL CARMEN NO 63, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.",CENTRO III,CUAUHTEMOC,19.43882799988289,-99.12905000014692
PREESCOLAR GENERAL - ACOLHUACAN,"ELISA ACUÐA Y ROSSETY S/N, SANTA MARTHA ACATITLA, DELEGACION IZTAPALAPA, MEXICO DF.",STA MARTHA ACATITLA NTE (AMPL) II,IZTAPALAPA,19.37651987732,-99.01326874302
PRIMARIA GENERAL - PROFR. RAMIRO SANCHEZ LOPEZ,"ORQUIDEA Y AV.MINAS S/N, BUENAVISTA, DELEGACION IZTAPALAPA, MEXICO DF.",BUENAVISTA II,IZTAPALAPA,19.32683217219,-99.02399855389
ESCUELA SECUNDARIA TECNICA 87,"ELOY CABAZOS S/N, SAN MIGUEL TEOTONGO, DELEGACION IZTAPALAPA, MEXICO DF.",SAN MIGUEL TEOTONGO III,IZTAPALAPA,19.34053800016,-98.98786500006
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - XINACHTLI,"PROLONGACION CHIHUAHUA S/N, PUEBLO SN SEBASTIAN TECOLOXTITLA, DELEGACION IZTAPALAPA, MEXICO DF.",SAN SEBASTIAN TECOLOXTITLAN (PBLO),IZTAPALAPA,19.3627039999,-99.01758000013
PRIMARIA GENERAL - PROFR. MANUEL AGUILAR SAENZ,"2A CDA.DE JOSE M. FLORES NO.50, UNIDAD HAB VICENTE GUERRERO, DELEGACION IZTAPALAPA, MEXICO DF.",VICENTE GUERRERO SUPER MANZANA 6 (U HAB),IZTAPALAPA,19.352479157403,-99.05443482775
PRIMARIA GENERAL - HEROES DEL MOLINO DEL REY,"GRAL.MANUEL CEPEDA PERAZA NO.41, JUAN ESCUTIA, DELEGACION IZTAPALAPA, MEXICO DF.",JUAN ESCUTIA I,IZTAPALAPA,19.39907119343,-99.0568296397
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 19","CAMINO ANCHO NO  34, CERRILLOS, DELEGACION XOCHIMILCO, MEXICO DF.",NA,NA,19.24628107991,-99.01882125011
PREESCOLAR GENERAL - PROFR. ISAIAS MORONES ESCAMILLA,"VICENTE GUERRERO S/N, PUEBLO SAN ANDRES AHUAYUCAN, DELEGACION XOCHIMILCO, MEXICO DF.",SAN ANDRES AHUAYUCAN (PBLO),XOCHIMILCO,19.22392800007,-99.10458699995
PREESCOLAR GENERAL - JACARANDAS,"ING GUILLERMO GONZALEZ CAMARENA NO 75, JACARANDAS, DELEGACION IZTAPALAPA, MEXICO DF.",JACARANDAS,IZTAPALAPA,19.345381000107,-99.05150799999
SECUNDARIA PARA TRABAJADORES - MARIANO AZUELA,"WISCONSIN 110, AMPLIACION NAPOLES, DELEGACION BENITO JUAREZ, MEXICO DF..",CIUDAD DE LOS DEPORTES,BENITO JUAREZ,19.385169999934462,-99.17754800001464
PRIMARIA GENERAL - HEROES DE LA INDEPENDENCIA,"CUAUHTEMOC NO 5, VILLA TEPEPAN, DELEGACION XOCHIMILCO, MEXICO DF.",SANTA MARIA TEPEPAN (PBLO),XOCHIMILCO,19.27185252149,-99.13925651021
SECUNDARIA GENERAL - ESTADO DE VERACRUZ,"AV. TLAHUAC NUM 20, SANTA MARIA TOMATLAN, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA MARIA TOMATLAN (PBLO),IZTAPALAPA,19.32290748113,-99.09824614098
PRIMARIA GENERAL - GENARO GARCIA,"MATIAS ROMERO NO.1, SAN LORENZO TEZONCO, DELEGACION IZTAPALAPA, MEXICO DF.",SAN ANTONIO (BARR),IZTAPALAPA,19.30762299997,-99.075043000190007
PREESCOLAR GENERAL - NAHIBI,"TEJOCOTES Y ESPIRITU SANTO S/N, XALPA, DELEGACION IZTAPALAPA, MEXICO DF.",XALPA III,IZTAPALAPA,19.34097067457,-99.01672856087
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - SALTILLO,"CALLE 24 Y CALLE 1, SAN FRANCISCO XOCOTITLA, DELEGACION AZCAPOTZALCO, MEXICO DF.",ALDANA,AZCAPOTZALCO,19.46890900370576,-99.14957415555187
SECUNDARIA GENERAL - ESTADO DE ISRAEL,"HDA CLAVERIA S/N, PRADOS DEL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF.",PRADOS DEL ROSARIO,AZCAPOTZALCO,19.502111738189768,-99.20717222672737
PREESCOLAR GENERAL - JOSEFINA CASTANEDA Y DEL POZO,"JACARANDAS Y DURAZNOS, PASTEROS, DELEGACION AZCAPOTZALCO, MEXICO DF.",PASTEROS,AZCAPOTZALCO,19.49637235541362,-99.1978976838093
SECUNDARIA GENERAL - JESUS SILVA HERZOG,"AV 611 Y CDA 611, SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN JUAN DE ARAGON 3A SECCION (U HAB) II,GUSTAVO A. MADERO,19.45242328555,-99.06867458059
PRIMARIA GENERAL - JOSE INES NOVELO,"1A CERRADA PTO MAZATLAN S/N, PILOTO ADOLFO LOPEZ MATEOS, DELEGACION ALVARO OBREGON, MEXICO DF.",PILOTO (ADOLFO LOPEZ MATEOS) (AMPL),ALVARO OBREGON,19.36818034630619,-99.23255760122598
PREESCOLAR GENERAL - RICARDO ZAMORA BUITRON,"ADOLFO RUIZ CORTINEZ NO 26, COLONIA PRESIDENTES, DELEGACION ALVARO OBREGON, MEXICO DF.",PRESIDENTES,ALVARO OBREGON,19.37731699968236,-99.22089300001652
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - ANTONIO VANEGAS ARROYO,"HEROES DE GRANADITAS NO 85, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.",CENTRO I,CUAUHTEMOC,19.44274399993212,-99.1254609999392
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - CAMPANITAS,"MAPIMI NO 41, VALLE GOMEZ, DELEGACION CUAUHTEMOC, MEXICO DF.",VALLE GOMEZ,CUAUHTEMOC,19.45866699994345,-99.1252999999365
SECUNDARIA GENERAL - XIPE TOTEC,"PROL CENTRAL Y NORTE 94-A Y ORIENTE 173, UNIDAD HAB LA ESMERALDA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",LA ESMERALDA II,GUSTAVO A. MADERO,19.48756656563,-99.08476983784
SECUNDARIA GENERAL - SECUNDARIA FEDERAL,"CALZ VALLEJO Y 100 METROS SUR, MAGDALENA DE LAS SALINAS, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO,19.48332795947,-99.14863890334
SECUNDARIA GENERAL - EMMA GODOY,"AV GRAN CANAL ORIENTE NO 6900, UNIDAD HAB LA ESMERALDA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",CAMPESTRE ARAGON II,GUSTAVO A. MADERO,19.48360499998,-99.08777599999
SECUNDARIA FEDERAL,"CALLE MARCO POLO Y ROBLES S/N, COLONIA REACOMODO LOMAS DE TARANGO, DELEGACION ALVARO OBREGON, MEXICO DF",EL PIRU (FRACC),ALVARO OBREGON,19.38180171140099,-99.21800176813784
PRIMARIA GENERAL - DR. JAIME TORRES BODET,"NARDO Y FLOR DE LIZ S/N, MIGUEL HIDALGO, DELEGACION TLAHUAC, MEXICO DF.",AGRICOLA METROPOLITANA,TLAHUAC,19.291976942047,-99.05068511091
PRIMARIA GENERAL - TLACAELEL,"GITANA Y MANTARRAYA, LA NOPALERA, DELEGACION TLAHUAC, MEXICO DF.",DEL MAR NORTE,TLAHUAC,19.2952599224,-99.05723700838
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - JOSE TRINIDAD SAN MIGUEL PINEDA,"CALMECAC S/N BARRIO SANTA CRUZ, SAN ANDRES MIXQUIC, DELEGACION TLAHUAC, MEXICO DF.",SAN ANDRES MIXQUIC (PBLO),TLAHUAC,19.22521225266,-98.95182406852
PREESCOLAR GENERAL - MARIA DE LOS ANGELES QUINTANAR Y ALVA,"AMADOR SALAZAR Y EMILIANO ZAPATA, PUEBLO SAN NICOLAS TETELCO, DELEGACION TLAHUAC, MEXICO DF.",SAN NICOLAS TETELCO (PBLO),TLAHUAC,19.21614400995,-98.97325318402
LICENCIATURA EN EDUCACION SECUNDARIA (CURSOS ORDINARIOS) - ESCUELA NORMAL SUPERIOR DE MEXICO,"MANUEL SALAZAR NO 201, HACIENDA DEL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF.",EX-HACIENDA EL ROSARIO,AZCAPOTZALCO,19.49577200008391,-99.20677100003248
PREESCOLAR GENERAL - ESTADO DE TLAXCALA,"HACIENDA DE CLAVERIA S/N, PRADOS DEL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF.",PRADOS DEL ROSARIO,AZCAPOTZALCO,19.50152991088672,-99.20756208960913
SECUNDARIA GENERAL - TLAMACHIHUAPAN,"TIZIMIN Y CELESTUN S/N, Z U E EJIDOS DE PADIERNA, DELEGACION TLALPAN, MEXICO DF.",JARDINES DEL AJUSCO,TLALPAN,19.289762291,-99.21475464596
PRIMARIA GENERAL - DR. MARIANO AZUELA,"DR BARRAGAN NO 815, NARVARTE, DELEGACION BENITO JUAREZ, MEXICO DF..",NARVARTE IV,BENITO JUAREZ,19.39208299994078,-99.14788199976222
PRIMARIA GENERAL - AMADO NERVO,"BENVENUTO CELLINI NO 21, MIXCOAC, DELEGACION BENITO JUAREZ, MEXICO DF..",MIXCOAC,BENITO JUAREZ,19.376200000140692,-99.19040099999158
PRIMARIA GENERAL - REPUBLICA FRANCESA,"MADERO Y CDA DE CORTES S/N, COLONIA TLACOPAC, DELEGACION ALVARO OBREGON, MEXICO DF",TLACOPAC,ALVARO OBREGON,19.35398499987237,-99.19380899990637
TELESECUNDARIA 17,"SUR 111 NUM 294 Y LUIS LARA PARDO, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",JARDIN BALBUENA II,VENUSTIANO CARRANZA,19.41759136136,-99.11513565302
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - BERTRAND RUSSELL,"AV SANTA TERESA MZA. 36 LTE 34, JORGE NEGRETE, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",EL ARBOLILLO 2 (U HAB),GUSTAVO A. MADERO,19.53217299986,-99.14215700018
PRIMARIA GENERAL - PROFRA. JOSEFINA TOLSA MARAÑON,"CORNELIO LARIOS Y RUBEN LEÑERO, PALMATITLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",PALMATITLA,GUSTAVO A. MADERO,19.55300673816,-99.13458782302
PREESCOLAR GENERAL - AUGUSTO NOVARO,"TORONJIL Y MEJORANA, U H VICTORIA DE LAS DEMOCRACIAS, DELEGACION AZCAPOTZALCO, MEXICO DF.",SAN  MIGUEL AMANTLA (PBLO),AZCAPOTZALCO,19.47526600004901,-99.20431799988036
PRIMARIA GENERAL - HEROE DE NACOZARI,"DEBUSSY NO 203, GUADALUPE VICTORIA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",GUADALUPE VICTORIA II,GUSTAVO A. MADERO,19.46972400013,-99.13957400012
PRIMARIA GENERAL - GENERAL FELIPE ANGELES RAMIREZ,"AV CENTRAL Y GUAM S/N, EUZKADI, DELEGACION AZCAPOTZALCO, MEXICO DF.",EUZKADI,AZCAPOTZALCO,19.47695887072658,-99.159889723423
PREESCOLAR GENERAL - ESTANCIA JARDIN INFANTIL NO. 15 D.I.F,"BOITO 69, EX-HIPODROMO DE PERALVILLO, DELEGACION CUAUHTEMOC, MEXICO DF.",EX HIPODROMO DE PERALVILLO,CUAUHTEMOC,19.45794599989932,-99.13223600004068
PRIMARIA GENERAL - PROGRESO CAMPESINO,"NIÑOS HEROES NO 16, SAN LORENZO TLACOYUCAN, DELEGACION MILPA ALTA, MEXICO DF.",SANTA ANA TLACOTENCO (PBLO),MILPA ALTA,19.16988300007,-98.99080699982
PRIMARIA GENERAL - REPUBLICA POPULAR CHINA,"DR FEDERICO GOMEZ SANTOS NO 141, DOCTORES, DELEGACION CUAUHTEMOC, MEXICO DF.",OBRERA III,CUAUHTEMOC,19.40836144405348,-99.14394737135574
PRIMARIA GENERAL - LIC. MIGUEL SERRANO,"REP DE CUBA NO 95, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.",CENTRO IV,CUAUHTEMOC,19.43686300040957,-99.13424400000636
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 102 M","PRESIDENTE MASARIK NO  526, 2DO  PISO, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - CHAPULTEPEC,"PASEO DE LA REFORMA NO 1125, LOMAS DE CHAPULTEPEC, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - DR. MIGUEL SILVA,"LAGO CANEGUIN NO 29, ARGENTINA ANTIGUA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PREESCOLAR GENERAL - CITLALI,"AV. TLAHUAC KM. 22.5, SANTIAGO ZAPOTITLAN, DELEGACION TLAHUAC, MEXICO DF.",MIGUEL HIDALGO,TLAHUAC,19.29958000013,-99.04344799997
PRIMARIA GENERAL - ASOCIACION DE FERRETEROS DE MEXICO,"CALLE DE LOS POSTES S/N, COLONIA JOSE MARIA PINO SUAREZ, DELEGACION ALVARO OBREGON, MEXICO DF.",JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.39459799997313,-99.19892399991448
"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 21 HANS CHRISTIAN ANDERSEN","JESUS CARRANZA NO 85, MORELOS, DELEGACION CUAUHTEMOC, MEXICO DF.",MORELOS I,CUAUHTEMOC,19.4489579998016,-99.1300519999304
PREESCOLAR GENERAL - FEDERICO FROEBEL,"SANTA MARIA LA RIBERA NO 64, SANTA MARIA LA RIBERA, DELEGACION CUAUHTEMOC, MEXICO DF.",CENTRO VII,CUAUHTEMOC,19.42974300005169,-99.12838300034883
PREESCOLAR GENERAL - LIC. AGUSTIN YANEZ,"RET. GENARO ALVARADO Y AV. TORRES, UNIDAD CTM ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",CTM ATZACOALCO (U HAB),GUSTAVO A. MADERO,19.509476120529,-99.10429114442
PREESCOLAR GENERAL - LUDWING VAN BEETHOVEN,"VOLCAN LANIN SUR Y VOLCAN TUXTLA, AMPL PROVIDENCIA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",PROVIDENCIA (AMPL),GUSTAVO A. MADERO,19.47655363205,-99.07107414615
PREESCOLAR GENERAL - REPUBLICA DE PERU,"NORTE 94 NO 4419, MALINCHE, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",NUEVA TENOCHTITLAN,GUSTAVO A. MADERO,19.454315000278,-99.10117300013
PRIMARIA GENERAL - VICTORIO ROJAS OLIVAR,"AV ACUEDUCTO S/N, TICOMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN RAFAEL TICOMAN (BARR),GUSTAVO A. MADERO,19.51753700007,-99.12608599995
PREESCOLAR GENERAL - HERMENEGILDO GALEANA,"ROSALIO BUSTAMANTE ESQ LUIS GARCIA, SANTA MARTHA ACATITLA, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA MARTHA ACATITLA,IZTAPALAPA,19.37386910542,-99.02412566842
PRIMARIA GENERAL - ING. ROBERTO GAYOL,"SAN LORENZO NO.19, SAN LORENZO TEZONCO, DELEGACION IZTAPALAPA, MEXICO DF.",SAN LORENZO TEZONCO (PBLO),IZTAPALAPA,19.31034874607,-99.06935850119
TELESECUNDARIA 106,"AYUNTAMIENTO NUM 131 Y MARIANO E, SAN JOSE, DELEGACION IZTAPALAPA, MEXICO DF.",EL SANTUARIO,IZTAPALAPA,19.35483043301,-99.0927790833
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 77","CAMPO ENCANTADO S/N, AMPLIACION PETROLERA, DELEGACION AZCAPOTZALCO, MEXICO DF.",SAN BARTOLO CAHUALTONGO (PBLO),AZCAPOTZALCO,19.48004000015141,-99.1993610001818
PRIMARIA GENERAL - HEROES DEL SUR,"CAMPOS MINATITLAN Y LOMITAS S/N, REYNOSA TAMAULIPAS, DELEGACION AZCAPOTZALCO, MEXICO DF.",REYNOSA TAMAULIPAS,AZCAPOTZALCO,19.49282200012041,-99.18786399992332
PRIMARIA GENERAL - CENOBIA GARCIA NAVA,"RAFAEL CHECA NO 2, COLONIA SANTA ROSA XOCHIAC, DELEGACION ALVARO OBREGON, MEXICO DF.",SANTA ROSA XOCHIAC (PBLO),ALVARO OBREGON,19.3239229997898,-99.28826099994578
SECUNDARIA GENERAL - PRESIDENTE VALENTIN GOMEZ FARIAS,NA,NONOALCO-TLATELOLCO (U HAB) II,CUAUHTEMOC,19.45344262528712,-99.14095451498136
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - EJIDO DE TICOMAN,"PATRIA Y ESCUADRON 201, TICOMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",LA LAGUNA TICOMAN (BARR),GUSTAVO A. MADERO,19.5153399999,-99.13141299991
PRIMARIA GENERAL - EMILIO BRAVO,"AV EMILIANO ZAPATA S/N, CUAUTEPEC DE MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",LOMA DE LA PALMA,GUSTAVO A. MADERO,19.55201297109,-99.1420940078
PREESCOLAR GENERAL - IGNACIO ZARAGOZA,"SUPER MANZANA 1 ANTONIO DE LEON, U HAB EJTO CONSTITUCIONALISTA, DELEGACION IZTAPALAPA, MEXICO DF.","EJTO CONSTITUCIONALISTA, SUPERMANZANA I ( U HAB)",IZTAPALAPA,19.38434866421,-99.05227984279
PRIMARIA GENERAL - ERMILO ABREU GOMEZ,"CALLE 679 NO 45 Y AV 602 A, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",C T M ARAGON (U),GUSTAVO A. MADERO,19.45411199972,-99.05705700003
PRIMARIA GENERAL - PROFR. ROBERTO OROPEZA NAJERA,"LATERAL PERIFERICO NO 13590 LA PRADERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",CTM ATZACOALCO (U HAB),GUSTAVO A. MADERO,19.50516800008,-99.09735100014
PREESCOLAR GENERAL - TICALLI,"MORELOS Y  VILLA GENERAL MITRE S/N, BUENAVISTA, DELEGACION IZTAPALAPA, MEXICO DF.",BUENAVISTA II,IZTAPALAPA,19.32776999964,-99.03277100002
PRIMARIA GENERAL - 24 DE FEBRERO,"TITO FERRER NO.18, SANTA MARTHA ACATITLA, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA MARTHA ACATITLA,IZTAPALAPA,19.36666900007,-99.01375799988
PREESCOLAR GENERAL - VOLUNTARIADO NACIONAL,"VICENTE GUERRERO Y TENOCHTITLAN, CASTILLO CHICO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",EL CARMEN,GUSTAVO A. MADERO,19.54405512102,-99.13213936145
PREESCOLAR GENERAL - AMANECER OTLAHUI,"HANK GONZALEZ S/N, EL CARMEN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",EL CARMEN,GUSTAVO A. MADERO,19.54144287862,-99.13273063772
PRIMARIA GENERAL - MAESTRO JOSE GUADALUPE NAJERA JIMENEZ,"AV HIDALGO NO 41, MPL SAN FRANCISCO CULHUACAN, DELEGACION COYOACAN, MEXICO DF.",SAN PABLO TEPETLAPA (PBLO),COYOACAN,19.32319900040949,-99.14023700033368
PRIMARIA GENERAL - TONALI,"CALLE 2 Y TEPOZAN MZA 114 LTE 5, PEDREGAL DE SAN NICOLAS, DELEGACION TLAHUAC, MEXICO DF.",EL ZACATON,TLALPAN,19.2705380001,-99.24234300005
SECUNDARIA TECNICA INDUSTRIAL - ESCUELA SECUNDARIA TECNICA 17,"AV HIDALGO NUM 62, COYOACAN, DELEGACION COYOACAN, MEXICO DF.",SAN LUCAS (BARR),COYOACAN,19.3510569998016,-99.15352699999508
"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 25 JOSE VASCONCELOS","CENTENARIO NO 341 ESQ PINITOS, BARRIO NEXTENGO, DELEGACION AZCAPOTZALCO, MEXICO DF.",NEXTENGO (BARR),AZCAPOTZALCO,19.47145084549266,-99.18815352882623
ESCUELA SECUNDARIA TECNICA 32,"BONAO S/N ESQUINA JUAN DE DIOS BATIZ, LINDAVISTA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",LINDAVISTA II,GUSTAVO A. MADERO,19.50196958714,-99.12917197335
PRIMARIA GENERAL - MAGISTERIO MEXICANO,"TLAHUICAS S/N Y TOTONACAS, TEZOZOMOC, DELEGACION AZCAPOTZALCO, MEXICO DF.",TEZOZOMOC,AZCAPOTZALCO,19.48997699989863,-99.19793400002588
PREESCOLAR GENERAL - MATIAS ROMERO,"AVENIDA EJIDO S/N, 25 DE JULIO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",25 DE JULIO,GUSTAVO A. MADERO,19.49558700015,-99.08113100005
PRIMARIA GENERAL - MAESTRO JULIO GARCIA,"AMADO NERVO S/N, BARRIO SAN FRANCISCO TECACALA, DELEGACION AZCAPOTZALCO, MEXICO DF.",CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,19.48257249263784,-99.18371346753784
